Date,SKU,Units_Sold,Revenue,Price,Promotion,Product_Name,Category,Subcategory,Launch_Date,Cost_Price,Selling_Price,Gross_Margin_Per_Unit,Margin_Percentage,Product_Age_Days,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promotion_event,Snapshot_Date,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2025-07-22,SKU027,20,170332.0,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU028,1,3484.09,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,-82.21859940472261,555,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU029,15,174636.75,11642.45,0,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,53.59576377824254,861,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU030,5,47167.55,9433.51,0,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,39.417777688262376,973,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU031,17,148170.81,8715.93,0,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,27.71109910244805,965,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU032,12,67351.08,5612.59,0,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,32.17747955934782,1211,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU033,16,56928.0,3558.0,0,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,-30.908937605396293,1359,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU034,14,21253.96,1518.14,0,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,12.16686208123098,850,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU035,24,260884.56,10870.19,0,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,89.53458955179255,484,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU036,3,17061.0,5687.0,0,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,4.516968524705469,1390,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU037,17,46706.14,2747.42,0,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,-41.98775578542778,516,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU038,9,35541.9,3949.1,0,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,-17.25659010913879,550,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU039,5,35594.75,7118.95,0,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,13.207144312012304,1156,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU040,15,36758.4,2450.56,0,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,-110.9342354400627,766,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU041,11,113704.03,10336.73,0,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,56.07663158465008,1279,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU042,26,239169.58,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,50.16909759175896,627,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU043,20,174915.4,8745.77,0,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,70.20719730795572,690,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU044,10,54122.8,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,90.96794696504983,1071,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU045,29,222626.62,7676.78,0,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,52.655149685154456,1386,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU046,12,86106.48,7175.54,0,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,73.33956747506112,393,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU047,14,111135.08,7938.22,0,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,56.9664232031866,970,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU048,2,2759.1,1379.55,0,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,-397.5441267079845,478,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU049,23,120137.51,5223.37,0,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,60.503850962118335,715,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-22,SKU050,1,882.72,882.72,0,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,20.49007612833061,604,2025,7,Q3,30,Tuesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,52.00802390797068,1362,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU002,5,19028.45,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,-1.6133736589159915,609,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU003,6,48469.38,8078.23,0,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,92.70285693772028,740,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU004,4,27446.28,6861.57,0,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,78.92989505317296,978,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU005,18,170877.96,9493.22,0,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,41.60432392802443,984,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU006,5,40530.2,8106.04,0,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,25.71082797518887,516,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU007,28,143194.52,5114.09,0,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,-51.506915208766365,1366,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU008,11,108269.04,9842.64,0,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,71.80482065787228,693,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU009,13,30379.57,2336.89,0,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,-33.55613657467831,1239,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU010,17,11278.82,663.46,0,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,-486.1785186748259,1357,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU011,2,2889.12,1444.56,0,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,-18.95663731516863,881,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU012,25,219484.25,8779.37,0,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,85.68359688679254,387,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU013,14,80608.92,5757.78,0,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,31.627988565037217,651,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU014,20,45415.0,2270.75,0,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,11.546845755807553,623,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU015,8,49696.96,6212.12,0,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,12.412187787743958,671,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU016,9,19501.38,2166.82,0,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,-67.89257990972945,596,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU017,14,118682.48,8477.32,0,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,20.92713263153921,896,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU018,19,105932.79,5575.41,0,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,-1.8230049449278167,1320,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU019,14,67477.9,4819.85,0,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,44.58665726111808,537,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU020,15,58463.1,3897.54,0,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,-71.90355968123482,965,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU021,6,46267.68,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,15.87751968544781,910,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU022,4,18388.12,4597.03,0,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,29.237790486466263,1053,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU023,15,21251.1,1416.74,0,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,-75.37021612998856,1260,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU024,5,8844.35,1768.87,0,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,-213.15698722913496,441,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU025,2,23116.02,11558.01,0,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,88.46618059683284,601,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU026,33,361004.82,10939.54,0,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,83.55241628075768,752,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU027,23,195881.8,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU028,2,6968.18,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,-82.21859940472261,555,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU029,12,139709.4,11642.45,0,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,53.59576377824254,861,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU030,2,18867.02,9433.51,0,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,39.417777688262376,973,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU031,23,200466.39,8715.93,0,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,27.71109910244805,965,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU032,6,33675.54,5612.59,0,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,32.17747955934782,1211,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU033,18,64044.0,3558.0,0,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,-30.908937605396293,1359,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU034,22,33399.08,1518.14,0,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,12.16686208123098,850,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU035,16,173923.04,10870.19,0,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,89.53458955179255,484,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU036,4,22748.0,5687.0,0,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,4.516968524705469,1390,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU037,18,49453.56,2747.42,0,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,-41.98775578542778,516,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU038,4,15796.4,3949.1,0,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,-17.25659010913879,550,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU039,5,35594.75,7118.95,0,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,13.207144312012304,1156,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU040,13,31857.28,2450.56,0,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,-110.9342354400627,766,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU041,5,51683.65,10336.73,0,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,56.07663158465008,1279,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU042,28,257567.24,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,50.16909759175896,627,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU043,19,166169.63,8745.77,0,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,70.20719730795572,690,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,90.96794696504983,1071,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU045,16,122828.48,7676.78,0,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,52.655149685154456,1386,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU046,9,64579.86,7175.54,0,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,73.33956747506112,393,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU047,15,119073.3,7938.22,0,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,56.9664232031866,970,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU048,13,17934.15,1379.55,0,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,-397.5441267079845,478,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU049,25,130584.25,5223.37,0,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,60.503850962118335,715,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-23,SKU050,8,7061.76,882.72,0,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,20.49007612833061,604,2025,7,Q3,30,Wednesday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,52.00802390797068,1362,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU002,15,57085.35,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,-1.6133736589159915,609,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU003,5,40391.15,8078.23,0,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,92.70285693772028,740,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU004,4,27446.28,6861.57,0,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,78.92989505317296,978,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU005,13,123411.86,9493.22,0,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,41.60432392802443,984,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU006,3,24318.12,8106.04,0,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,25.71082797518887,516,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU007,24,122738.16,5114.09,0,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,-51.506915208766365,1366,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU008,16,157482.24,9842.64,0,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,71.80482065787228,693,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU009,6,14021.34,2336.89,0,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,-33.55613657467831,1239,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU010,18,11942.28,663.46,0,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,-486.1785186748259,1357,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU011,1,1444.56,1444.56,0,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,-18.95663731516863,881,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU012,25,219484.25,8779.37,0,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,85.68359688679254,387,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU013,11,63335.58,5757.78,0,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,31.627988565037217,651,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU014,21,47685.75,2270.75,0,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,11.546845755807553,623,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU015,3,18636.36,6212.12,0,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,12.412187787743958,671,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU016,7,15167.74,2166.82,0,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,-67.89257990972945,596,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU017,19,161069.08,8477.32,0,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,20.92713263153921,896,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU018,24,133809.84,5575.41,0,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,-1.8230049449278167,1320,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU019,9,43378.65,4819.85,0,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,44.58665726111808,537,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU020,6,23385.24,3897.54,0,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,-71.90355968123482,965,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,15.87751968544781,910,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU022,4,18388.12,4597.03,0,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,29.237790486466263,1053,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU023,13,18417.62,1416.74,0,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,-75.37021612998856,1260,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU024,13,22995.31,1768.87,0,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,-213.15698722913496,441,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU025,2,23116.02,11558.01,0,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,88.46618059683284,601,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU026,22,240669.88,10939.54,0,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,83.55241628075768,752,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU027,21,178848.6,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU028,5,17420.45,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,-82.21859940472261,555,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU029,17,197921.65,11642.45,0,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,53.59576377824254,861,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU030,2,18867.02,9433.51,0,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,39.417777688262376,973,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU031,17,148170.81,8715.93,0,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,27.71109910244805,965,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU032,9,50513.31,5612.59,0,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,32.17747955934782,1211,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU033,13,46254.0,3558.0,0,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,-30.908937605396293,1359,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU034,25,37953.5,1518.14,0,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,12.16686208123098,850,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU035,29,315235.51,10870.19,0,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,89.53458955179255,484,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU036,3,17061.0,5687.0,0,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,4.516968524705469,1390,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU037,15,41211.3,2747.42,0,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,-41.98775578542778,516,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU038,8,31592.8,3949.1,0,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,-17.25659010913879,550,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU039,3,21356.85,7118.95,0,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,13.207144312012304,1156,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU040,9,22055.04,2450.56,0,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,-110.9342354400627,766,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU041,9,93030.57,10336.73,0,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,56.07663158465008,1279,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU042,16,147181.28,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,50.16909759175896,627,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU043,19,166169.63,8745.77,0,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,70.20719730795572,690,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,90.96794696504983,1071,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU045,14,107474.92,7676.78,0,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,52.655149685154456,1386,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU046,9,64579.86,7175.54,0,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,73.33956747506112,393,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU047,15,119073.3,7938.22,0,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,56.9664232031866,970,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU048,7,9656.85,1379.55,0,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,-397.5441267079845,478,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU049,20,104467.4,5223.37,0,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,60.503850962118335,715,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-24,SKU050,8,7061.76,882.72,0,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,20.49007612833061,604,2025,7,Q3,30,Thursday,0,Monsoon,,0,,,,,,,,
2025-07-25,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,52.00802390797068,1362,2025,7,Q3,30,Friday,0,Monsoon,,0,,,,,,,,
2025-07-25,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,-1.6133736589159915,609,2025,7,Q3,30,Friday,0,Monsoon,,0,,,,,,,,
